Id,Schedule,Title,Type of Work,Company,Location,Pay,Status,State,City,Talent Type(s),Buyer Rating,Confirmed Start Time,Country,Distance,Estimated Total,Invoice ID,My Performance,Requests,Routes,Service Date,Shipments,Template,WO Rating,Zip,Schedule Note
2097640,09-11-2015 13:30 PDT,VoIP phone moves Sept 11-12th,POTS,Computer Network Support & Service,Disney Seattle,$400 ,Paid,WA,Seattle,,0,09-11-2015 13:30 EDT,US,2330,$25 ,,,1,,09-11-2015 13:30 PDT,0,,5,98104,
2098430,09-08-2015 08:00 PDT,Kroger Refresh,Point of Sale,xxx-AVT Technology Solutions LLC,QFC,$140 ,Paid,WA,SEATTLE,,0,09-08-2015 08:00 EDT,US,2330,$140 ,,,3,,09-08-2015 08:00 PDT,0,,0,98117,
2085792,09-01-2015 19:45 PDT,Overnight IT Install - Seattle WA - 09/01,General Tasks,AVT Technology Solutions LLC,"Doubletree Suites Seattle Airport/Southcenter, WA",$505.75 ,Paid,WA,Seattle,,0,09-01-2015 19:45 EDT,US,2329,$325 ,,,0,,09-01-2015 19:45 PDT,0,,0,98188,
2073219,08-26-2015 09:00 PDT,HOT Swap Program,Windows Device,"HTG, Inc.",Gentle Dental Lynnwood,$70 ,Paid,WA,Lynnwood,,0,08-26-2015 09:00 EDT,US,2326,$35 ,,,0,,08-26-2015 09:00 PDT,0,,0,98036,
1505855,08-24-2015 09:00 PDT,"Install 6 Desktops(dual monitors setups),3 Printer;configure existing  printers /scanners**THIS JOB REQUIRES 2 TECHS**",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE-RENTON,WA",$350 ,Paid,WA,RENTON,,0,08-24-2015 09:00 EDT,US,2326,$350 ,,,1,,08-24-2015 09:00 PDT,0,,0,98055,
1470747,08-14-2015 08:00 PDT,"Install 3 Desktops,2 New Printers ( 2 dual monitors setups) ; configure existing  printers /scanners",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE-AUBURN,WA",$170 ,Paid,WA,AUBURN,,0,08-14-2015 08:00 EDT,US,2330,$170 ,,,3,,08-14-2015 08:00 PDT,0,,0,98002,
1498430,08-13-2015 10:00 PDT,PC Installation,Windows Device,"HTG, Inc.",Bridge Park,$284.90 ,Paid,WA,Seattle,,0,08-13-2015 10:00 EDT,US,2332,$284.90 ,,,0,,08-13-2015 10:00 PDT,0,,0,98126,
1455697,08-12-2015 08:00 PDT,"Install 5 Desktops(3 dual monitor setups),1 Retrofit;configure existing printers/scanners;**2 TECHS REQUIRED**",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE-BELLEVUE,WA",$248 ,Paid,WA,BELLEVUE,,0,08-12-2015 08:00 EDT,US,2323,$248 ,,,1,,08-12-2015 08:00 PDT,0,,0,98004,
1445292,08-05-2015 09:00 PDT,"Install 7 Desktops,2 Laptops(7 dual monitor setups);configure existing printers/scanners;**2 TECHS REQUIRED**",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE-BURLINGTON,WA",$560 ,Paid,WA,BURLINGTON,,0,08-05-2015 09:00 EDT,US,2317,$560 ,,,5,,08-05-2015 09:00 PDT,0,,3,98233,
1482461,07-29-2015 22:00 PDT,POS and Server Install,Point of Sale,"Apex Computer Systems, Inc.","North Bend, WA, 98045",$256 ,Paid,WA,North Bend,,0,07-29-2015 22:00 EDT,US,2304,$106.56 ,,,0,,07-29-2015 22:00 PDT,0,,4,98045,
1456182,07-28-2015 10:00 PDT,Install 3 AIO Computers  ( dual monitors setups) ; configure existing  printers /scanners ** NEW OFFICE SETUP**,Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE-TACOMA,WA",$170 ,Paid,WA,TACOMA,,0,07-28-2015 10:00 EDT,US,2340,$170 ,,,2,,07-28-2015 10:00 PDT,0,,0,98445,
1474204,07-24-2015 11:00 PDT,HDD Swap & Configure/MEMORY REPLACEMENT,Windows Device,"Tech Data (Formerly Avnet, Inc)",WAA54-Bainbridge Island,$110 ,Paid,WA,Bainbridge Island,,0,07-24-2015 11:00 EDT,US,2338,$110 ,,,0,,07-24-2015 11:00 PDT,0,,0,98110,
1420502,07-21-2015 11:00 PDT,"Install 3 desktops w/ dual monitor setups, 4 new scanners, 2 new printers & configure existing printers/scanners",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE-BELLEVUE,WA",$300 ,Paid,WA,BELLEVUE,,0,05-19-2025 16:03 EDT,US,2322,$300 ,,,0,12,07-21-2015 11:00 PDT,0,,0,98005,
1414260,07-20-2015 09:00 PDT,Install 3 Desktops  ; configure existing  printers and scanners,Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE-SEATTLE,WA",$100 ,Paid,WA,SEATTLE,,0,07-20-2015 09:00 EDT,US,2326,$100 ,,,3,,07-20-2015 09:00 PDT,0,,0,98125,
1420669,07-17-2015 09:00 PDT,"Install 4 Desktops,1 Laptop(4 dual monitor setups);configure existing printers/scanners",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE-BOTHELL,WA",$190 ,Paid,WA,BOTHELL,,0,07-17-2015 09:00 EDT,US,2321,$190 ,,,0,9,07-17-2015 09:00 PDT,0,,0,98012,
1419736,07-16-2015 09:00 PDT,"Install 5 Desktops,1 Laptop(1 dual monitor setup);configure existing printers/scanners;**2 TECHS REQUIRED**",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE-SEATTLE,WA",$200 ,Paid,WA,SEATTLE,,0,07-16-2015 09:00 EDT,US,2329,$200 ,,,7,,07-16-2015 09:00 PDT,0,,2,98103,
1409772,07-15-2015 09:00 PDT,"Install 1 AIO Computer, 5 Retrofits, 1 Laptop; configure existing printers/scanners**THIS JOB REQUIRE 2 TECHS**",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - BELLINGHAM, WA",$220 ,Paid,WA,BELLINGHAM,,0,07-15-2015 09:00 EDT,US,2319,$220 ,,,0,2,07-15-2015 09:00 PDT,0,,5,98225,
1414137,07-14-2015 09:00 PDT,Install 4 Desktops;configure existing printers/scanners,Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE-FEDERAL WAY,WA",$120 ,Paid,WA,FEDERAL WAY,,0,07-14-2015 09:00 EDT,US,2335,$120 ,,,3,,07-14-2015 09:00 PDT,0,,5,98023,
1410307,07-10-2015 09:00 PDT,"Install 4 Desktops,1 Retrofit(4 dual computer setups);configure existing printers/scanners",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE-COVINGTON,WA",$170 ,Paid,WA,COVINGTON,,0,07-10-2015 09:00 EDT,US,2323,$170 ,,,3,,07-10-2015 09:00 PDT,0,,0,98042,
1444767,07-09-2015 11:00 PDT,AD-HOC Break Fix,Windows Device,"HTG, Inc.",Gentle Dental Bothell,$80 ,Paid,WA,Bothell,,0,07-09-2015 11:00 EDT,US,2322,$66 ,,,1,,07-09-2015 11:00 PDT,0,,0,98021,
1408334,07-09-2015 09:00 PDT,"Install 1 Desktop (dual monitor setup), 1 AIO Computer; configure existing printers/scanners",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - BOTHELL, WA",$90 ,Paid,WA,BOTHELL,,0,07-09-2015 09:00 EDT,US,2321,$90 ,,,4,,07-09-2015 09:00 PDT,0,,5,98011,
1436473,07-08-2015 07:00 PDT,Motorola/Zebra Hand Scanner Firmware Upgrade at Retail Store(s)-Number of Handheld Units-10,Point of Sale,PIVITAL,"Macy's Stores,434-MCY Tacoma",$160 ,Paid,WA,Tacoma,,0,07-08-2015 07:00 EDT,US,2342,$130.80 ,,,1,,07-08-2015 07:00 PDT,0,,0,98409,
1436286,07-06-2015 15:00 PDT,"AMC Kiosk-F100 -  Complete Service Kit-Replace CPU Stack, LCD Screen, Printer, Power Supply, Card Reader and Reimage OS",Kiosk,"DataMax Service, Inc","AMC,0607-SOUTHCENTER 16-F100-4-Tukwila-WA",$100 ,Paid,WA,Tukwila,,0,07-06-2015 15:00 EDT,US,2329,$100 ,,,0,,07-06-2015 15:00 PDT,0,,5,98188,
1429239,07-01-2015 15:00 PDT,AMC Kiosk-F100 - Replace Power Supply,Kiosk,"DataMax Service, Inc","AMC,0607-SOUTHCENTER 16-F100-4-Tukwila-WA",$65 ,Paid,WA,Tukwila,,0,07-01-2015 15:00 EDT,US,2329,$65 ,,,1,,07-01-2015 15:00 PDT,0,,5,98188,
1383469,07-01-2015 10:00 PDT,Memory and Hard Drive Swap IBM Point Of Sale,Point of Sale,"DataMax Service, Inc",0157-Tilly's-Tacoma-WA-98409,$100 ,Paid,WA,Tacoma,,0,07-01-2015 10:00 EDT,US,2343,$100 ,,,1,,07-01-2015 10:00 PDT,0,,5,98409,
1399455,06-30-2015 14:00 PDT,"DISP - BOH PC swap @ Dennys in Everett,WA.",General Tasks,Retail Technology Group,DEN-07868,$210 ,Paid,WA,Everett,,0,06-30-2015 14:00 EDT,US,2321,$210 ,,,1,,06-30-2015 14:00 PDT,0,,0,98204,
1420666,06-26-2015 15:00 PDT,AMC Kiosk-F100 - Replace Complete CPU,Kiosk,"DataMax Service, Inc","AMC,0607-SOUTHCENTER 16-F100-4-Tukwila-WA",$60 ,Paid,WA,Tukwila,,0,06-26-2015 15:00 EDT,US,2329,$60 ,,,1,,06-26-2015 15:00 PDT,0,,5,98188,
1413359,06-25-2015 10:00 PDT,Install 1 desktop and configure existing printers/scanners,Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - KIRKLAND, WA",$60 ,Paid,WA,KIRKLAND,,0,06-25-2015 10:00 EDT,US,2323,$60 ,,,0,,06-25-2015 10:00 PDT,0,,5,98033,
1414227,06-24-2015 15:00 PDT,AMC Kiosk-F100 - Replace Complete CPU,Kiosk,"DataMax Service, Inc","AMC,0607-SOUTHCENTER 16-F100-4-Tukwila-WA",$60 ,Paid,WA,Tukwila,,0,06-24-2015 15:00 EDT,US,2329,$60 ,,,0,,06-24-2015 15:00 PDT,0,,5,98188,
1383770,06-19-2015 09:00 PDT,"Install 1 Laptop, 2 AIO Computer (dual monitor setup); configure existing printers/scanners",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - PORT ORCHARD, WA",$110 ,Paid,WA,PORT ORCHARD,,0,06-19-2015 09:00 EDT,US,2342,$110 ,,,1,,06-19-2015 09:00 PDT,0,,5,98366,
1380172,06-18-2015 09:00 PDT,Install 2 Desktops (dual monitor setups); configure existing printers/scanners,Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - SHORELINE, WA",$100 ,Paid,WA,SHORELINE,,0,06-18-2015 09:00 EDT,US,2326,$100 ,,,2,,06-18-2015 09:00 PDT,0,,5,98155,
1375993,06-16-2015 09:00 PDT,"Install 2 Desktops (dual monitor setup), 2 Laptops; configure existing printers/scanners",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - SEATTLE, WA",$129 ,Paid,WA,SEATTLE,,0,06-16-2015 09:00 EDT,US,2333,$129 ,,,3,,06-16-2015 09:00 PDT,0,,5,98136,
1374895,06-15-2015 07:00 PDT,Motorola/Zebra Hand Scanner Firmware Upgrade at Retail Store(s)-Number of Handheld Units-10,Point of Sale,PIVITAL,"Macy's Stores,434-MCY Tacoma",$155 ,Paid,WA,Tacoma,,0,06-15-2015 07:00 EDT,US,2342,$132.95 ,,,0,,06-15-2015 07:00 PDT,0,,0,98409,
1362251,06-08-2015 09:00 PDT,"Install 1 Desktops, 1 Laptop; configure existing printers/scanners",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - SEATTLE, WA",$80 ,Paid,WA,SEATTLE,Field Nation,0,06-08-2015 09:00 EDT,US,2328,$80 ,,,4,,06-08-2015 09:00 PDT,0,,5,98118,
1385783,06-05-2015 17:00 EDT,Kiosk servicing,Kiosk,keyme,FM83 - Winco,$210 ,Paid,WA,Kent,,0,05-19-2025 16:03 EDT,US,2328,$160 ,,,0,,06-05-2015 17:00 EDT,0,,0,98031,
1360524,06-05-2015 09:00 PDT,"Install 2 Desktops (dual monitor setups), 2 Retrofits; configure existing printers/scanners",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - KIRKLAND, WA",$150 ,Paid,WA,KIRKLAND,Field Nation,0,06-05-2015 09:00 EDT,US,2323,$150 ,,,2,,06-05-2015 09:00 PDT,0,,5,98033,
1377066,06-03-2015 15:00 PDT,AMC Kiosk-F150 - Replace Complete CPU,Kiosk,"DataMax Service, Inc","AMC,2449-WOODINVILLE 12-F150-2-Woodinville-WA",$60 ,Paid,WA,Woodinville,,0,06-03-2015 15:00 EDT,US,2319,$60 ,,,0,,06-03-2015 15:00 PDT,0,,5,98072,
1374901,06-02-2015 14:00 PDT,"DISP -  	replace register 2 @ Dennys in Renton, WA",General Tasks,Retail Technology Group,DEN-07874,$300 ,Paid,WA,Renton,,0,06-02-2015 14:00 EDT,US,2325,$300 ,,,1,,06-02-2015 14:00 PDT,0,,0,98056,
1375119,06-01-2015 07:00 PDT,Replacing 2-8 scan guns & testing,Point of Sale,Spencer Technologies,"1157 - SERVICE,Barnes & Noble 2218",$129.50 ,Paid,WA,Seattle,,0,06-01-2015 07:00 EDT,US,2333,$129.50 ,,,0,,06-01-2015 07:00 PDT,0,,5,98126,
1372201,05-30-2015 12:00 PDT,Install Health Monitor device in a home,POTS,Connect America -Dispatch,"Kent,, WA, 98032",$50 ,Paid,WA,"Kent,",Field Nation,0,05-30-2015 12:00 EDT,US,2330,$50 ,,,1,,05-30-2015 12:00 PDT,0,,0,98032,
1341827,05-27-2015 09:00 PDT,"Install 3 desktops, 1 laptop, and configure existing printers/scanners",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - BREMERTON, WA",$120 ,Paid,WA,BREMERTON,Field Nation,0,05-27-2015 09:00 EDT,US,2345,$120 ,,,1,,05-27-2015 09:00 PDT,0,,5,98312,
1360916,05-26-2015 11:30 PDT,HOT Swap Program - Monitor install,Windows Device,"HTG, Inc.",Gentle Dental Woodinville,$130 ,Paid,WA,Woodinville,Field Nation,0,05-26-2015 11:30 EDT,US,2320,$40 ,,,1,,05-26-2015 11:30 PDT,0,,0,98072,
1351067,05-19-2015 07:45 CDT,Kiosk Installation,Kiosk,keyme,FM83 - Winco,$240 ,Paid,WA,Kent,Field Nation,0,05-19-2015 07:45 EDT,US,2328,$150 ,,,0,,05-19-2015 07:45 CDT,0,,0,98031,
1342306,05-15-2015 13:30 PDT,Phone Support,POTS,Alamon,"Liberty Mutual,Safeco / Liberty Mutual",$700 ,Paid,WA,Seattle,Field Nation,0,05-19-2025 16:03 EDT,US,2330,$35 ,,,0,,05-15-2015 13:30 PDT,0,,5,98154,
1327981,05-15-2015 09:00 PDT,"Install 1 Desktop, 1 Tablet (dual & triple monitor setups); configure existing printers/scanners ***VIP AGENT***",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - EDMONDS, WA",$150 ,Paid,WA,EDMONDS,Field Nation,0,05-15-2015 09:00 EDT,US,2329,$150 ,,,4,,05-15-2015 09:00 PDT,0,,5,98020,
1328599,05-14-2015 09:00 PDT,"Install 2 Desktops, 1 New Printer; configure existing printers/scanners",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - FEDERAL WAY, WA",$90 ,Paid,WA,FEDERAL WAY,Field Nation,0,05-14-2015 09:00 EDT,US,2334,$90 ,,,2,,05-14-2015 09:00 PDT,0,,5,98003,
1314354,05-06-2015 09:00 PDT,"Install 1 Retrofit, 2 Desktops, 1 Tablet (all dual monitor setups w/ docking station for tablet); configure existing printers/scanners ***VIP AGENT***",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - KIRKLAND, WA",$170 ,Paid,WA,KIRKLAND,Field Nation,0,05-06-2015 09:00 EDT,US,2321,$170 ,,,2,,05-06-2015 09:00 PDT,0,,5,98034,
1319882,05-05-2015 08:30 PDT,"Install 1 Laptop, 1 Retrofit; configure existing printers/scanners ***BUNDLE w/ 813214***",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - ANACORTES, WA",$80 ,Paid,WA,ANACORTES,Field Nation,0,05-05-2015 08:30 EDT,US,2329,$80 ,,,0,,05-05-2015 08:30 PDT,0,,5,98221,
1321804,05-05-2015 08:30 PDT,Install 1 AIO Computer configure existing printers/scanners ***BUNDLE w/ 812671***,Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - ANACORTES, WA",$60 ,Paid,WA,ANACORTES,Field Nation,0,05-05-2015 08:30 EDT,US,2329,$60 ,,,0,,05-05-2015 08:30 PDT,0,,5,98221,
1294337,04-23-2015 07:30 PDT,Customer Service Technician,Windows Device,Resource Solutions Group Inc.,"San Rafael, CA, 94947",$200 ,Paid,CA,San Rafael,Field Nation,0,04-23-2015 07:30 EDT,US,2564,$25 ,,,0,,04-23-2015 07:30 PDT,0,,5,94947,
1309032,04-22-2015 09:00 PDT,"PC Support - San Francisco, CA",Windows Device,AXA Professionals,"Louis Vuitton,Louis Vuitton Call Center Montgomery Center - San Francisco, CA",$160 ,Paid,CA,San Francisco,Field Nation,0,04-22-2015 09:00 EDT,US,2564,$20 ,,,0,,04-22-2015 09:00 PDT,0,,5,94104,
1293141,04-18-2015 08:00 PDT,Installation Assistant,Windows Device,"HTG, Inc.",Gentle Dental Petaluma,"$1,000 ",Paid,CA,Petaluma ,Field Nation,0,04-18-2015 08:00 EDT,US,2562,$25 ,,,6,,04-18-2015 08:00 PDT,0,,0,94954,
1284581,04-17-2015 09:30 PDT,Install 3 AIO Computers with dual monitor set ups.  Configure existing printers/scanners.,Windows Device,"Tech Data (Formerly Avnet, Inc)","Allstate-LOS ALTOS,CA",$145 ,Paid,CA,LOS ALTOS,Field Nation,0,04-17-2015 09:30 EDT,US,2563,$145 ,,,1,,04-17-2015 09:30 PDT,0,,5,94022,
1287455,04-16-2015 10:00 PDT,"Install 4 desktops, 2 laptops, 4 dual monitors, and configure existing printers/scanners ***MAY REQUIRE 2 TECHS*****",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - SAN FRANCISCO, CA",$250 ,Paid,CA,SAN FRANCISCO,Field Nation,0,04-16-2015 10:00 EDT,US,2569,$250 ,,,1,,04-16-2015 10:00 PDT,0,,5,94112,
1300382,04-15-2015 09:00 PDT,"PC Support - San Francisco, CA",Windows Device,AXA Professionals,"Louis Vuitton,Louis Vuitton Call Center Montgomery Center - San Francisco, CA",$160 ,Paid,CA,San Francisco,Field Nation,0,04-15-2015 09:00 EDT,US,2564,$20 ,,,0,,04-15-2015 09:00 PDT,0,,5,94104,
1291681,04-10-2015 11:00 PDT,"PC Support - Santa Clara, CA",Windows Device,AXA Professionals,"Louis Vuitton,Louis Vuitton - Santa Clara, CA",$75 ,Paid,CA,Santa Clara,Field Nation,0,04-10-2015 11:00 EDT,US,2556,$60.50 ,,,0,,04-10-2015 11:00 PDT,0,,5,95050,
1291648,04-09-2015 10:00 PDT,"PC Support - San Francisco, CA",Windows Device,AXA Professionals,"Louis Vuitton,Louis Vuitton - Union Square CA",$150 ,Paid,CA,San Francisco,Field Nation,0,04-09-2015 10:00 EDT,US,2565,$25 ,,,0,,04-09-2015 10:00 PDT,0,,5,94102,
1284699,04-06-2015 09:00 PDT,"PC Support - San Francisco, CA",Windows Device,AXA Professionals,"Louis Vuitton,Louis Vuitton Call Center Montgomery Center - San Francisco, CA",$329.40 ,Paid,CA,San Francisco,Field Nation,0,04-06-2015 09:00 EDT,US,2564,$20 ,,,1,,04-06-2015 09:00 PDT,0,,5,94104,
1270101,04-03-2015 09:00 PDT,Window XP Conversion,Windows Device,"HTG, Inc.",Gentle Dental McCarthy Ranch,$240 ,Paid,CA,Milpitas,Field Nation,0,04-03-2015 09:00 EDT,US,2552,$40 ,,,1,,04-03-2015 09:00 PDT,0,,0,95035,
1261784,04-02-2015 09:00 PDT,Install 3 Desktops (1 is APPLE and 1 is Dual monitor setup); configure existing printers/scanners,Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - LOS ALTOS, CA",$125 ,Paid,CA,LOS ALTOS,Field Nation,0,04-02-2015 09:00 EDT,US,2562,$125 ,,,0,,04-02-2015 09:00 PDT,0,,5,94022,
1270066,04-01-2015 09:00 PDT,Window XP Conversion,Windows Device,"HTG, Inc.",Gentle Dental Santa Rose,$280 ,Paid,CA,Santa Rose,Field Nation,0,04-01-2015 09:00 EDT,US,2560,$40 ,,,3,,04-01-2015 09:00 PDT,0,,0,95403,
1270095,03-31-2015 08:00 PDT,Window XP Conversion,Windows Device,"HTG, Inc.",Gentle Dental Pleasanton,$400 ,Paid,CA,Pleasanton,Field Nation,0,03-31-2015 08:00 EDT,US,2544,$40 ,,,1,,03-31-2015 08:00 PDT,0,,0,94588,
1264199,03-30-2015 08:00 PDT,Monitor Replacement,Networking,Resource Solutions Group Inc.,COMPANY,$100 ,Paid,CA,San Francisco,Field Nation,0,03-30-2015 08:00 EDT,US,2564,$100 ,,,1,,03-30-2015 08:00 PDT,0,,5,94111,
1267231,03-26-2015 09:00 PDT,"PC Support - Palo Alto, CA",Windows Device,AXA Professionals,"East Man Chemical,Eastman Chemical - Palo Alto, CA",$75 ,Paid,CA,Palto Alto,Field Nation,0,03-26-2015 09:00 EDT,US,2561,$25 ,,,0,,03-26-2015 09:00 PDT,0,,5,94303,
1263904,03-25-2015 09:00 PDT,"PC Support - San Francisco, CA",Windows Device,AXA Professionals,"Louis Vuitton,Louis Vuitton Call Center Montgomery Center - San Francisco, CA",$160 ,Paid,CA,San Francisco,Field Nation,0,03-25-2015 09:00 EDT,US,2564,$20 ,,,1,,03-25-2015 09:00 PDT,0,,5,94104,
1266817,03-24-2015 10:00 PDT,AD-HOC Break Fix,Windows Device,"HTG, Inc.",Gentle Dental Sunnyvale,$80 ,Paid,CA,Sunnyvale,Field Nation,0,03-24-2015 10:00 EDT,US,2560,$40 ,,,0,,03-24-2015 10:00 PDT,0,,0,94087,
1259258,03-23-2015 17:00 PDT,Monitor Replacement,Networking,Resource Solutions Group Inc.,COMPANY,$100 ,Paid,CA,San Francisco,Field Nation,0,03-23-2015 17:00 EDT,US,2564,$20 ,,,0,,03-23-2015 17:00 PDT,0,,5,94108,
1263019,03-23-2015 10:00 PDT,Revisit - Window XP Conversion,Windows Device,"HTG, Inc.",Gentle Dental Fremont,$140 ,Paid,CA,Fremont,Field Nation,0,03-23-2015 10:00 EDT,US,2551,$40 ,,,2,,03-23-2015 10:00 PDT,0,,0,94538,
1257109,03-20-2015 09:00 PDT,INSTALL ONE SCANNER - SEE SOW,Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - FREMONT, CA",$75 ,Paid,CA,FREMONT,Field Nation,0,03-20-2015 09:00 EDT,US,2553,$75 ,,,0,,03-20-2015 09:00 PDT,0,,5,94536,
1253813,03-18-2015 18:00 PDT,Monitor Replacement,Networking,Resource Solutions Group Inc.,COMPANY,$152.40 ,Paid,CA,San Bruno,Field Nation,0,03-18-2015 18:00 EDT,US,2570,$152.40 ,,,0,,03-18-2015 18:00 PDT,0,,5,94066,
1260025,03-18-2015 13:30 PDT,AD-HOC Break Fix,Windows Device,"HTG, Inc.",Gentle Dental Hillsdale,$108.80 ,Paid,CA,San Mateo,Field Nation,0,03-18-2015 13:30 EDT,US,2567,$40 ,,,1,,03-18-2015 13:30 PDT,0,,0,94403,
1242409,03-17-2015 09:00 PDT,"Install 3 Desktops (2 dual monitor setups), 1 Laptop, 3 Retrofits; configure existing printers/scanners***POSTING FOR ONE OUT OF 2 TECHS*****",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - FAIRFIELD, CA",$142.50 ,Paid,CA,FAIRFIELD,Field Nation,0,03-17-2015 09:00 EDT,US,2534,$142.50 ,,,0,,03-17-2015 09:00 PDT,0,,5,94534,
1251970,03-16-2015 11:00 PDT,"Site Survey - San Mateo, CA",Windows Device,AXA Professionals,"Ombligo - San Mateo, CA",$170.60 ,Paid,CA,San Mateo,Field Nation,0,03-16-2015 11:00 EDT,US,2566,$170.60 ,,,0,,03-16-2015 11:00 PDT,0,,5,94403,
1243416,03-13-2015 10:00 PDT,3 local printers ***REVISIT FOR DOA PRINTERS; APPT REQUESTED EARLIER IF POSS***,Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - SANTA ROSA, CA",$75 ,Paid,CA,SANTA ROSA,Field Nation,0,03-13-2015 10:00 EDT,US,2554,$75 ,,,1,,03-13-2015 10:00 PDT,0,,5,95409,
1248498,03-12-2015 13:00 PDT,Window XP Conversion,Windows Device,"HTG, Inc.",Gentle Dental Hillsdale,$160 ,Paid,CA,San Mateo,Field Nation,0,03-12-2015 13:00 EDT,US,2567,$123.20 ,,,6,,03-12-2015 13:00 PDT,0,,0,94403,
1248404,03-12-2015 10:00 PDT,Window XP Conversion,Windows Device,"HTG, Inc.",Gentle Dental Oakland,$80 ,Paid,CA,Oakland,Field Nation,0,03-12-2015 10:00 EDT,US,2557,$40 ,,,2,,03-12-2015 10:00 PDT,0,,0,94612,
1247142,03-11-2015 11:00 PDT,Window XP Conversion,Windows Device,"HTG, Inc.",Gentle Dental San Francisco,$160 ,Paid,CA,San Francisco,Field Nation,0,03-11-2015 11:00 EDT,US,2567,$40 ,,,6,,03-11-2015 11:00 PDT,0,,0,94115,
1248412,03-11-2015 09:00 PDT,Window XP Conversion,Windows Device,"HTG, Inc.",Gentle Dental Community San Francisco,$90 ,Paid,CA,San Francisco,Field Nation,0,03-11-2015 09:00 EDT,US,2566,$40 ,,,2,,03-11-2015 09:00 PDT,0,,0,94110,
1243686,03-05-2015 10:00 PST,HOT Swap Program,Windows Device,"HTG, Inc.",Gentle Dental Hillsdale,$93.60 ,Paid,CA,San Mateo ,Field Nation,0,03-05-2015 10:00 EST,US,2567,$45 ,,,3,,03-05-2015 10:00 PST,0,,0,94403,
1232395,02-26-2015 11:00 PST,"Rubbermaid Healthcare Cart M48, Part Swap",General Tasks,CapsaHealthcare,UCSF Medical Center at Mission BAy,$143.20 ,Paid,CA,San Francisco,Field Nation,0,05-19-2025 16:03 EDT,US,2565,$40 ,,,0,1,02-26-2015 11:00 PST,0,,5,94158,
1227109,02-24-2015 09:00 PST,"Rubbermaid Healthcare Cart M48, Part Swap",General Tasks,CapsaHealthcare,UCSF Medical Center,$160 ,Paid,CA,San Francisco,Field Nation,0,02-24-2015 09:00 EST,US,2565,$160 ,,,0,,02-24-2015 09:00 PST,0,,5,94103,
1213124,02-23-2015 12:00 PST,PC Migration,Windows Device,"HTG, Inc.",KCLC,$87.50 ,Paid,CA,Sunnyvale,Field Nation,0,02-23-2015 12:00 EST,US,2557,$35 ,,,3,,02-23-2015 12:00 PST,0,,0,94086,
1210946,02-16-2015 08:00 PST,Integration,General Tasks,CapsaHealthcare,"San Francisco, CA, 94103","$1,000 ",Paid,CA,San Francisco,Field Nation,0,02-16-2015 08:00 EST,US,2566,$262.25 ,,,0,,02-16-2015 08:00 PST,0,,5,94103,
1209385,02-09-2015 09:00 PST,Windows 7 Migration,Windows Device,Essintial,SITA/IBM/AIR CANADA,$400 ,Paid,CA,SAN FRANCISCO,Field Nation,0,02-09-2015 09:00 EST,US,2569,$375 ,,,0,,02-09-2015 09:00 PST,1,,5,94128,
1199994,01-30-2015 13:00 PST,M48 Medical Carts,General Tasks,CapsaHealthcare,UCSF (Folsom St.),$350 ,Paid,CA,San Francisco,Field Nation,0,01-30-2015 13:00 EST,US,2566,$350 ,,,2,,01-30-2015 13:00 PST,0,,4,94103,
